country,respondent_id,age,urban_rural,income_level,sex,marital_status,education,life_satisfaction,freedom_of_choice,emancipative_values,trust_people,importance_of_god,financial_satisfaction,secular_values
Turkey,792000223,34.0,Urban,Medium,Male,Widowed,Middle,6.0,5.0,0.572023,Not trusted,6.0,2.0,0.569144
Turkey,792000224,28.0,Rural,Medium,Female,Married,Lower,8.0,5.0,0.427096,Not trusted,6.0,7.0,0.458431
Turkey,792000225,39.0,Urban,Medium,Female,Single,Higher,4.0,9.0,0.446167,Not trusted,,6.0,0.551964
Turkey,792000226,36.0,Urban,High,Female,Married,Lower,7.0,5.0,0.391916,Trusted,8.0,3.0,0.341413
Turkey,792000227,45.0,Rural,Medium,Female,Married,Higher,5.0,7.0,0.571329,Not trusted,9.0,5.0,0.335591
Turkey,792000228,45.0,Urban,Medium,Male,Married,Lower,6.0,5.0,0.191451,Not trusted,6.0,7.0,0.310017
Turkey,792000229,20.0,Urban,Medium,Female,Married,Higher,5.0,5.0,0.444873,Not trusted,7.0,4.0,0.560234
Turkey,792000230,58.0,Urban,Medium,Male,Married,Lower,5.0,5.0,0.454680,Not trusted,10.0,7.0,0.081502
Turkey,792000231,55.0,Urban,Low,Male,Married,Lower,6.0,10.0,0.881607,Not trusted,7.0,7.0,0.588369
Turkey,792000232,34.0,Rural,High,Female,Married,Higher,8.0,9.0,0.409618,Trusted,9.0,7.0,0.146586
Turkey,792000233,45.0,Urban,Medium,Male,Single,Middle,10.0,8.0,0.414619,Not trusted,8.0,9.0,0.437968
Turkey,792000234,35.0,Urban,Medium,Female,Married,Lower,6.0,8.0,0.406263,Not trusted,9.0,6.0,0.188466
Turkey,792000235,50.0,Urban,Medium,Male,Single,Middle,6.0,1.0,0.539313,Not trusted,5.0,7.0,0.362636
Turkey,792000236,55.0,Rural,Medium,Female,Married,Middle,4.0,8.0,0.441976,Not trusted,10.0,2.0,0.381826
Turkey,792000237,25.0,Urban,Low,Male,Married,Lower,8.0,6.0,0.515546,Not trusted,2.0,5.0,0.601070
Turkey,792000238,35.0,Urban,Medium,Male,Married,Lower,7.0,9.0,0.527414,Not trusted,5.0,6.0,0.449462
Turkey,792000239,25.0,Urban,Medium,Female,Married,Lower,6.0,7.0,0.249072,Not trusted,6.0,7.0,0.423308
Turkey,792000240,20.0,Urban,Medium,Female,Single,Lower,5.0,6.0,0.168728,,5.0,5.0,0.232650
Turkey,792000241,27.0,Urban,Medium,Male,Single,Lower,6.0,10.0,0.551745,Not trusted,10.0,7.0,0.152979
Turkey,792000242,55.0,Urban,High,Male,Single,Lower,5.0,8.0,0.393859,Not trusted,10.0,7.0,0.101867
Turkey,792000243,55.0,Urban,Medium,Female,Married,Lower,7.0,4.0,0.428535,Not trusted,9.0,8.0,0.256319
Turkey,792000244,47.0,Rural,Medium,Male,Married,Lower,6.0,7.0,0.283849,Not trusted,10.0,4.0,0.035796
Turkey,792000245,58.0,Urban,High,Male,Single,Lower,8.0,7.0,0.350026,Not trusted,10.0,6.0,0.158288
Turkey,792000246,25.0,Urban,Medium,Female,Married,Lower,5.0,7.0,0.592359,Not trusted,7.0,6.0,0.465890
Turkey,792000247,38.0,Urban,Medium,Male,Single,Middle,5.0,8.0,0.517435,Not trusted,8.0,7.0,0.312294
Turkey,792000248,55.0,Urban,High,Male,Single,Lower,5.0,7.0,0.478328,Not trusted,10.0,4.0,0.390005
Turkey,792000249,29.0,Rural,High,Female,Married,Higher,6.0,6.0,0.568969,Not trusted,9.0,7.0,0.112423
Turkey,792000250,37.0,Urban,Medium,Male,Single,Lower,8.0,5.0,0.429073,Not trusted,,8.0,0.333262
Turkey,792000251,47.0,Urban,Medium,Female,Single,Lower,6.0,5.0,0.261266,Trusted,10.0,3.0,0.053260
Turkey,792000252,46.0,Urban,Medium,Female,Single,Middle,7.0,7.0,0.428519,Not trusted,2.0,7.0,0.283390
Turkey,792000253,41.0,Urban,High,Male,Single,Higher,8.0,10.0,0.467330,Trusted,10.0,10.0,0.091706
Turkey,792000254,46.0,Rural,Medium,Female,Married,Lower,4.0,5.0,0.334937,Not trusted,10.0,1.0,0.211107
Turkey,792000255,27.0,Rural,Low,Male,Married,Lower,5.0,10.0,0.390258,Not trusted,6.0,7.0,0.601002
Turkey,792000256,21.0,Urban,Low,Female,Married,Higher,7.0,5.0,0.445505,Not trusted,6.0,6.0,0.456220
Turkey,792000257,25.0,Rural,Medium,Female,Single,Lower,7.0,5.0,0.274474,Not trusted,10.0,7.0,0.135155
Turkey,792000258,38.0,Urban,Low,Female,Married,Lower,6.0,10.0,0.218512,Not trusted,10.0,6.0,0.354889
Turkey,792000259,45.0,Rural,Medium,Male,Married,Lower,9.0,10.0,0.255530,Not trusted,10.0,6.0,0.169900
Turkey,792000260,55.0,Urban,Medium,Female,Single,Lower,6.0,8.0,0.089101,Not trusted,10.0,7.0,0.056208
Turkey,792000261,20.0,Rural,Medium,Female,Married,Lower,5.0,5.0,0.356974,Not trusted,1.0,7.0,0.609007
Turkey,792000262,50.0,Urban,Low,Female,Single,Lower,,7.0,,Not trusted,8.0,6.0,0.495112
Turkey,792000263,51.0,Urban,Medium,Female,Married,Middle,9.0,9.0,0.224248,Trusted,10.0,7.0,0.102879
Turkey,792000264,44.0,Urban,Medium,Female,Single,Middle,7.0,10.0,0.491848,Not trusted,10.0,5.0,0.324357
Turkey,792000265,58.0,Urban,,Female,Married,Lower,5.0,4.0,0.235524,Not trusted,5.0,5.0,0.459372
Turkey,792000266,25.0,Urban,High,Female,Single,Higher,9.0,7.0,0.476308,Not trusted,10.0,8.0,0.342713
Turkey,792000267,24.0,Urban,Medium,Female,Married,Middle,5.0,7.0,0.210056,Not trusted,5.0,6.0,0.345694
Turkey,792000268,27.0,Urban,Medium,Female,Married,Middle,6.0,5.0,0.142974,Not trusted,5.0,6.0,0.164590
Turkey,792000269,50.0,Urban,Medium,Female,Divorced,Lower,8.0,8.0,0.356776,Not trusted,5.0,8.0,0.423237
Turkey,792000270,25.0,Urban,Medium,Female,Married,Lower,6.0,7.0,0.588160,Not trusted,5.0,7.0,0.655741
Turkey,792000271,45.0,Urban,Medium,Male,Single,Higher,9.0,8.0,0.513770,Not trusted,10.0,7.0,0.569959
Turkey,792000272,26.0,Rural,High,Female,Single,Higher,5.0,7.0,0.147434,Trusted,10.0,5.0,0.117287
Turkey,792000273,60.0,Urban,Medium,Female,Living together as married,Lower,8.0,10.0,0.280008,Not trusted,10.0,6.0,0.049236
Turkey,792000274,55.0,Urban,High,Female,Single,Middle,6.0,10.0,0.303608,,10.0,8.0,0.329948
Turkey,792000275,45.0,Urban,Medium,Female,Married,Lower,8.0,1.0,,Not trusted,6.0,7.0,0.259048
Turkey,792000276,58.0,Urban,High,Male,Married,Lower,7.0,7.0,0.281724,Not trusted,8.0,5.0,0.357950
Turkey,792000277,50.0,Urban,,Female,Married,Middle,5.0,6.0,0.464911,Not trusted,9.0,4.0,0.282176
Turkey,792000278,35.0,Urban,Medium,Female,Married,Lower,3.0,4.0,0.320960,Not trusted,7.0,4.0,0.397181
Turkey,792000279,55.0,Urban,Medium,Female,Married,Lower,4.0,5.0,0.308816,Not trusted,4.0,4.0,0.374331
Turkey,792000280,47.0,Urban,Medium,Female,Married,Lower,5.0,6.0,0.245977,Not trusted,4.0,5.0,0.377571
Turkey,792000281,41.0,Rural,High,Female,Single,Higher,6.0,7.0,0.172662,Trusted,9.0,8.0,0.116446
Turkey,792000282,36.0,Rural,Medium,Male,Married,Higher,6.0,10.0,0.499556,Not trusted,10.0,6.0,0.064794
Turkey,792000283,35.0,Urban,Medium,Female,Single,Middle,5.0,6.0,0.688151,Trusted,8.0,7.0,0.415149
Turkey,792000284,20.0,Rural,Medium,Male,Married,Higher,6.0,6.0,0.353553,Trusted,10.0,8.0,0.142824
Turkey,792000285,44.0,Urban,Low,Male,Married,Middle,4.0,6.0,0.231298,Not trusted,6.0,3.0,0.183581
Turkey,792000286,30.0,Rural,Medium,Female,Single,Lower,7.0,10.0,0.276672,Not trusted,10.0,8.0,0.226536
Turkey,792000287,30.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.254520,Not trusted,7.0,8.0,0.453235
Turkey,792000288,28.0,Urban,Medium,Male,Married,Lower,6.0,7.0,0.208991,Not trusted,7.0,6.0,0.178069
Turkey,792000289,19.0,Urban,Low,Male,Single,Lower,7.0,1.0,0.256413,Not trusted,10.0,4.0,0.198962
Turkey,792000290,40.0,Rural,Low,Male,Single,Lower,6.0,7.0,0.902104,Not trusted,10.0,4.0,0.496212
Turkey,792000291,36.0,Rural,Medium,Male,Single,Lower,7.0,4.0,0.427207,Not trusted,5.0,5.0,0.596489
Turkey,792000292,30.0,Urban,Medium,Male,Married,Lower,8.0,9.0,0.618020,Not trusted,10.0,7.0,0.526405
Turkey,792000293,27.0,Urban,Medium,Female,Single,Middle,7.0,7.0,0.389551,Not trusted,10.0,8.0,0.408575
Turkey,792000294,55.0,Urban,Medium,Female,Single,Lower,8.0,9.0,0.518158,Not trusted,7.0,4.0,0.277789
Turkey,792000295,55.0,Urban,Medium,Male,Single,Lower,6.0,7.0,0.223871,Not trusted,1.0,6.0,0.114243
Turkey,792000296,55.0,Urban,Medium,Male,Single,Middle,9.0,6.0,0.600074,Trusted,8.0,9.0,0.178732
Turkey,792000297,26.0,Rural,Medium,Female,Single,Lower,4.0,8.0,0.315559,Not trusted,7.0,1.0,0.322212
Turkey,792000298,20.0,Rural,Medium,Female,Married,Lower,10.0,10.0,0.301294,Not trusted,8.0,8.0,0.268732
Turkey,792000299,44.0,Urban,High,Female,Married,Higher,8.0,4.0,0.230483,Not trusted,10.0,5.0,0.569272
Turkey,792000300,56.0,Urban,Medium,Male,Married,Lower,6.0,5.0,0.358846,Not trusted,6.0,7.0,0.324128
Turkey,792000301,20.0,Urban,Medium,Male,Married,Lower,9.0,9.0,0.153439,Not trusted,6.0,9.0,0.132029
Turkey,792000302,36.0,Urban,High,Female,Married,Lower,5.0,5.0,0.538877,Not trusted,1.0,6.0,0.628177
Turkey,792000303,55.0,Urban,Medium,Male,Single,Lower,8.0,3.0,0.257548,Not trusted,10.0,5.0,0.180938
Turkey,792000304,18.0,Urban,Medium,Female,Married,Middle,5.0,6.0,0.456910,Not trusted,8.0,3.0,0.285030
Turkey,792000305,48.0,Urban,Medium,Male,Married,Lower,7.0,8.0,0.107070,Trusted,10.0,7.0,0.247364
Turkey,792000306,23.0,Urban,Medium,Female,Married,Lower,5.0,9.0,0.263174,Not trusted,10.0,3.0,0.139944
Turkey,792000307,45.0,Urban,Medium,Male,Married,Lower,5.0,3.0,0.367825,Trusted,8.0,6.0,0.408378
Turkey,792000308,24.0,Rural,High,Male,Married,Higher,10.0,8.0,0.641536,Trusted,10.0,8.0,0.290344
Turkey,792000309,55.0,Rural,Medium,Male,Single,Lower,4.0,5.0,0.389061,Not trusted,10.0,1.0,0.247507
Turkey,792000310,20.0,Rural,Medium,Male,Married,Middle,8.0,6.0,0.547219,Trusted,10.0,7.0,0.415927
Turkey,792000311,27.0,Urban,Medium,Female,Single,Higher,9.0,7.0,0.433701,Not trusted,10.0,8.0,0.023606
Turkey,792000312,24.0,Rural,Medium,Male,Single,Lower,4.0,7.0,0.410585,Not trusted,6.0,7.0,0.610567
Turkey,792000313,31.0,Rural,Medium,Male,Married,Middle,6.0,6.0,0.468712,Not trusted,10.0,5.0,0.200583
Turkey,792000314,36.0,Rural,Medium,Female,Married,Lower,9.0,8.0,0.354398,Not trusted,6.0,8.0,0.242517
Turkey,792000315,55.0,Urban,Low,Female,Married,Lower,4.0,6.0,0.440739,Not trusted,5.0,4.0,0.187660
Turkey,792000316,55.0,Urban,Medium,Male,Married,Lower,5.0,4.0,0.147522,Not trusted,9.0,7.0,0.170716
Turkey,792000317,29.0,Urban,Medium,Male,Married,Lower,6.0,4.0,0.169478,Not trusted,10.0,5.0,0.113517
Turkey,792000318,25.0,Urban,,Female,Married,Lower,8.0,6.0,0.217380,Not trusted,8.0,8.0,0.268610
Turkey,792000319,55.0,Urban,Medium,Female,Single,Lower,6.0,5.0,0.545195,Not trusted,10.0,7.0,0.601330
Turkey,792000320,33.0,Rural,Medium,Female,Single,Higher,6.0,4.0,0.167094,Trusted,5.0,6.0,0.304902
Turkey,792000321,41.0,Urban,Medium,Male,Married,Middle,9.0,6.0,0.251532,Not trusted,10.0,8.0,0.187483
Turkey,792000322,55.0,Urban,Low,Male,Married,Middle,8.0,9.0,0.600112,Not trusted,6.0,6.0,0.505728
Turkey,792000323,24.0,Urban,Medium,Male,Married,Higher,8.0,8.0,0.226682,Not trusted,10.0,8.0,0.116107
Turkey,792000324,33.0,Urban,Low,Female,Married,Lower,9.0,5.0,0.302270,Not trusted,5.0,7.0,0.431724
Turkey,792000325,37.0,Urban,High,Male,Married,Lower,9.0,8.0,0.428650,,9.0,9.0,0.116448
Turkey,792000326,48.0,Rural,Medium,Male,Married,Middle,8.0,8.0,0.355768,Not trusted,7.0,9.0,0.468635
Turkey,792000327,35.0,Urban,Medium,Female,Single,Lower,8.0,9.0,0.597608,Not trusted,7.0,7.0,0.474661
Turkey,792000328,35.0,Urban,Medium,Female,Single,Middle,8.0,5.0,0.548941,Not trusted,8.0,6.0,0.424353
Turkey,792000329,26.0,Rural,Medium,Female,Married,Lower,8.0,5.0,0.530500,Not trusted,7.0,6.0,0.328634
Turkey,792000330,56.0,Urban,Low,Male,Married,Lower,6.0,3.0,,Not trusted,6.0,2.0,0.416690
Turkey,792000331,45.0,Urban,Medium,Male,Single,Lower,4.0,8.0,0.516791,Not trusted,9.0,7.0,0.322108
Turkey,792000332,24.0,Rural,Medium,Female,Married,Higher,5.0,6.0,0.479939,Not trusted,5.0,7.0,0.713087
Turkey,792000333,42.0,Urban,Medium,Female,Single,Lower,7.0,8.0,0.384570,Not trusted,7.0,4.0,0.424882
Turkey,792000334,55.0,Urban,Low,Male,Married,Middle,7.0,9.0,0.171066,Not trusted,9.0,7.0,0.429540
Turkey,792000335,51.0,Urban,Medium,Female,Married,Lower,8.0,6.0,0.550628,Not trusted,10.0,7.0,0.208442
Turkey,792000336,30.0,Urban,Medium,Female,Single,Middle,7.0,6.0,0.348310,Not trusted,2.0,7.0,0.206020
Turkey,792000337,24.0,Urban,Low,Female,Married,Lower,3.0,3.0,0.669847,Not trusted,6.0,4.0,0.464674
Turkey,792000338,36.0,Rural,Low,Female,Widowed,Middle,9.0,5.0,0.203286,Not trusted,6.0,7.0,0.123506
Turkey,792000339,64.0,Rural,Medium,Male,Married,Lower,8.0,10.0,0.260344,Not trusted,10.0,8.0,0.173449
Turkey,792000340,21.0,Rural,Medium,Female,Married,Lower,6.0,10.0,0.192097,Not trusted,10.0,8.0,0.068380
Turkey,792000341,46.0,Urban,Medium,Male,Married,Middle,7.0,8.0,0.092469,Trusted,10.0,6.0,0.378860
Turkey,792000342,28.0,Urban,Medium,Male,Single,Higher,5.0,5.0,0.354787,Not trusted,9.0,3.0,0.199599
Turkey,792000343,29.0,Urban,Medium,Female,Single,,7.0,3.0,0.485433,Not trusted,10.0,7.0,0.440643
Turkey,792000344,46.0,Rural,High,Male,Married,Higher,7.0,10.0,0.508632,Trusted,6.0,6.0,0.431700
Turkey,792000345,40.0,Urban,Medium,Male,Married,Lower,9.0,9.0,0.163835,Not trusted,,7.0,0.118870
Turkey,792000346,31.0,Urban,Low,Male,Married,Lower,5.0,1.0,0.695420,Not trusted,5.0,5.0,0.286081
Turkey,792000347,58.0,Urban,High,Female,Married,Middle,9.0,8.0,0.177396,Not trusted,10.0,7.0,0.111141
Turkey,792000348,36.0,Rural,Medium,Female,Married,Lower,5.0,5.0,0.197583,Not trusted,3.0,7.0,0.529384
Turkey,792000349,35.0,Urban,Low,Female,Married,Lower,5.0,3.0,0.256446,Not trusted,9.0,1.0,0.039901
Turkey,792000350,34.0,Urban,Medium,Female,Single,Middle,6.0,7.0,0.694542,Not trusted,7.0,6.0,0.369522
Turkey,792000351,55.0,Urban,Medium,Female,Married,Lower,6.0,5.0,0.198241,Not trusted,9.0,6.0,0.092626
Turkey,792000352,55.0,Rural,Medium,Female,Married,Middle,3.0,6.0,,Not trusted,8.0,6.0,0.063564
Turkey,792000353,46.0,Urban,Low,Female,Married,Lower,8.0,6.0,0.174133,Not trusted,10.0,1.0,0.016062
Turkey,792000354,56.0,Urban,High,Female,Married,Middle,5.0,10.0,0.654275,Trusted,7.0,7.0,0.440356
Turkey,792000355,45.0,Urban,High,Female,Married,Higher,5.0,9.0,0.435540,Trusted,10.0,4.0,0.207502
Turkey,792000356,30.0,Urban,Low,Female,Married,Lower,10.0,5.0,0.292398,Not trusted,9.0,7.0,0.034695
Turkey,792000357,42.0,Rural,Medium,Female,Single,Lower,8.0,9.0,0.290400,Not trusted,10.0,7.0,0.271532
Turkey,792000358,35.0,Urban,High,Male,Single,Middle,8.0,5.0,,Not trusted,7.0,6.0,0.163434
Turkey,792000359,64.0,Urban,Medium,Male,Single,Higher,5.0,6.0,0.232362,Not trusted,7.0,8.0,0.201970
Turkey,792000360,55.0,Urban,Medium,Female,Married,Higher,4.0,8.0,0.591818,Not trusted,10.0,6.0,0.252657
Turkey,792000361,26.0,Urban,Medium,Male,Widowed,Higher,7.0,8.0,0.259257,Not trusted,10.0,3.0,0.111050
Turkey,792000362,38.0,Urban,Medium,Male,Married,Lower,7.0,8.0,0.453280,Not trusted,8.0,8.0,0.454414
Turkey,792000363,23.0,Urban,,Female,Single,Lower,7.0,10.0,0.211479,Not trusted,10.0,4.0,0.074840
Turkey,792000364,47.0,Urban,Medium,Male,Single,Lower,7.0,8.0,0.354409,Not trusted,10.0,6.0,0.290340
Turkey,792000365,30.0,Urban,Medium,Female,Married,Lower,7.0,5.0,0.203775,Not trusted,10.0,7.0,0.116642
Turkey,792000366,45.0,Urban,Medium,Female,Married,Middle,5.0,7.0,0.433656,Not trusted,3.0,7.0,0.712078
Turkey,792000367,34.0,Urban,,Female,Married,Lower,7.0,9.0,0.176181,Not trusted,10.0,6.0,0.160099
Turkey,792000368,55.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.341268,Not trusted,10.0,8.0,0.200586
Turkey,792000369,24.0,Urban,Medium,Female,Single,Middle,8.0,9.0,0.224741,Trusted,10.0,8.0,0.132648
Turkey,792000370,46.0,Urban,Medium,Female,Married,Higher,9.0,10.0,0.306596,Not trusted,10.0,8.0,0.142847
Turkey,792000371,55.0,Urban,High,Female,Single,Lower,6.0,6.0,0.410633,Not trusted,10.0,7.0,0.210276
Turkey,792000372,22.0,Rural,Low,Male,Married,Lower,1.0,7.0,0.376172,Trusted,10.0,2.0,0.180215
Turkey,792000373,55.0,Rural,High,Female,Single,Lower,4.0,5.0,0.462875,Not trusted,10.0,3.0,0.053196
Turkey,792000374,55.0,Rural,Medium,Female,Single,Lower,6.0,8.0,0.286206,Not trusted,8.0,5.0,0.060717
Turkey,792000375,27.0,Urban,Medium,Male,Single,Middle,7.0,5.0,0.345466,Not trusted,9.0,8.0,0.060267
Turkey,792000376,30.0,Urban,Medium,Female,Married,Higher,6.0,5.0,0.175379,Not trusted,10.0,6.0,0.072076
Turkey,792000377,45.0,Urban,Medium,Female,Single,Lower,8.0,8.0,0.330835,,10.0,7.0,0.114441
Turkey,792000378,55.0,Urban,Medium,Female,Married,Lower,5.0,1.0,0.407285,Not trusted,3.0,1.0,0.382114
Turkey,792000379,36.0,Urban,Medium,Male,Single,Lower,4.0,7.0,0.262914,Not trusted,6.0,5.0,0.511958
Turkey,792000380,47.0,Rural,Medium,Male,Married,Lower,6.0,6.0,0.324736,Not trusted,10.0,4.0,0.120458
Turkey,792000381,23.0,Rural,Low,Female,Single,Lower,6.0,5.0,0.390666,Not trusted,1.0,7.0,0.532449
Turkey,792000382,25.0,Urban,Medium,Female,Married,Lower,7.0,5.0,0.141082,Not trusted,9.0,6.0,0.057947
Turkey,792000383,33.0,Rural,Medium,Female,Single,Lower,7.0,6.0,0.503233,Not trusted,9.0,8.0,0.406261
Turkey,792000384,35.0,Rural,Medium,Female,Single,Middle,4.0,3.0,0.342395,Not trusted,9.0,2.0,0.212327
Turkey,792000385,28.0,Urban,Medium,Female,Married,Middle,4.0,8.0,0.513240,Not trusted,7.0,5.0,0.184248
Turkey,792000386,30.0,Urban,Medium,Male,Married,Higher,5.0,5.0,0.362652,Not trusted,10.0,4.0,0.226076
Turkey,792000387,32.0,Urban,Medium,Female,Married,Lower,6.0,6.0,0.256819,Not trusted,10.0,5.0,0.251846
Turkey,792000388,22.0,Urban,Medium,Male,Married,Lower,4.0,4.0,0.548188,Not trusted,8.0,1.0,0.367598
Turkey,792000389,44.0,Urban,Medium,Male,Single,Lower,5.0,6.0,0.448117,Not trusted,7.0,5.0,0.462862
Turkey,792000390,50.0,Urban,Medium,Female,Single,Lower,3.0,5.0,0.519973,Trusted,10.0,5.0,0.422264
Turkey,792000391,30.0,Urban,Medium,Female,Single,Higher,5.0,9.0,0.345380,Trusted,6.0,7.0,0.213219
Turkey,792000392,22.0,Rural,Medium,Female,Married,Higher,5.0,3.0,0.370753,Not trusted,10.0,7.0,0.222773
Turkey,792000393,59.0,Urban,Medium,Male,Married,Lower,3.0,5.0,,Not trusted,10.0,2.0,0.274371
Turkey,792000394,50.0,Urban,High,Female,Married,Higher,8.0,8.0,0.411360,Trusted,7.0,7.0,0.210683
Turkey,792000395,45.0,Urban,Medium,Male,Married,Lower,2.0,5.0,0.537320,Not trusted,9.0,4.0,0.178015
Turkey,792000396,46.0,Urban,Medium,Female,Married,Higher,7.0,6.0,0.281354,Not trusted,8.0,7.0,0.225999
Turkey,792000397,27.0,Rural,High,Female,Married,Higher,9.0,7.0,0.393528,Trusted,5.0,10.0,0.590782
Turkey,792000398,33.0,Urban,Low,Female,Single,Lower,6.0,7.0,0.380557,Not trusted,10.0,6.0,0.082133
Turkey,792000399,55.0,Urban,High,Female,Married,Higher,5.0,7.0,0.191979,Trusted,10.0,9.0,0.099362
Turkey,792000400,21.0,Urban,Medium,Male,Married,Lower,8.0,3.0,0.319746,Not trusted,6.0,8.0,0.335490
Turkey,792000401,26.0,Urban,Medium,Female,Married,Middle,8.0,5.0,0.438858,Not trusted,5.0,6.0,0.447345
Turkey,792000402,37.0,Urban,Low,Male,Single,Lower,6.0,6.0,0.252107,Not trusted,10.0,4.0,0.154632
Turkey,792000403,64.0,Urban,Low,Female,Widowed,Lower,7.0,5.0,0.255933,Not trusted,7.0,8.0,0.321003
Turkey,792000404,55.0,Urban,Low,Female,Married,Lower,1.0,1.0,0.520491,Not trusted,5.0,1.0,0.339163
Turkey,792000405,42.0,Rural,Medium,Male,Single,Lower,7.0,9.0,0.268443,Not trusted,10.0,6.0,0.128128
Turkey,792000406,27.0,Urban,Medium,Male,Single,Middle,7.0,5.0,0.398347,Trusted,10.0,7.0,0.222349
Turkey,792000407,53.0,Rural,Medium,Female,Married,Lower,7.0,5.0,0.231452,Not trusted,10.0,4.0,0.346674
Turkey,792000408,47.0,Urban,Medium,Female,Married,Lower,6.0,5.0,0.342982,Not trusted,2.0,5.0,0.310705
Turkey,792000409,50.0,Rural,Medium,Female,Married,Higher,2.0,8.0,0.362647,Not trusted,9.0,6.0,0.187654
Turkey,792000410,24.0,Urban,High,Female,Married,Middle,8.0,10.0,0.223929,Trusted,10.0,7.0,0.207473
Turkey,792000411,22.0,Urban,Medium,Male,Married,Higher,8.0,7.0,0.353102,Not trusted,,6.0,0.196491
Turkey,792000412,55.0,Rural,Medium,Male,Single,Middle,3.0,8.0,0.345882,Not trusted,3.0,4.0,0.211908
Turkey,792000413,29.0,Rural,Medium,Male,Married,Higher,7.0,8.0,0.213940,Not trusted,10.0,5.0,0.318593
Turkey,792000414,35.0,Urban,Medium,Female,Single,Higher,9.0,8.0,0.296667,Not trusted,10.0,8.0,0.168540
Turkey,792000415,48.0,Urban,High,Female,Married,Middle,8.0,5.0,0.080516,Trusted,10.0,6.0,0.123010
Turkey,792000416,36.0,Rural,Medium,Female,Single,Middle,6.0,8.0,0.357489,Not trusted,9.0,5.0,0.279615
Turkey,792000417,37.0,Urban,Medium,Female,Widowed,Lower,3.0,5.0,0.488201,Not trusted,7.0,6.0,0.276200
Turkey,792000418,21.0,Urban,Medium,Female,Single,Lower,5.0,6.0,0.455238,Not trusted,8.0,8.0,0.241597
Turkey,792000419,44.0,Urban,,Male,Single,Lower,5.0,5.0,0.417955,Trusted,6.0,5.0,0.327477
Turkey,792000420,45.0,Urban,Medium,Male,Married,Higher,1.0,1.0,0.355837,Trusted,4.0,1.0,0.495005
Turkey,792000421,43.0,Rural,Low,Female,Married,Lower,4.0,6.0,0.263931,Not trusted,1.0,4.0,0.205613
Turkey,792000422,35.0,Urban,Medium,Male,Married,Middle,3.0,5.0,0.479813,Trusted,6.0,5.0,0.135788
Turkey,792000423,18.0,Urban,Medium,Male,Single,Higher,9.0,6.0,0.418241,Trusted,10.0,8.0,0.233998
Turkey,792000424,21.0,Urban,High,Female,Married,Middle,8.0,5.0,0.215801,Trusted,10.0,9.0,0.191173
Turkey,792000425,20.0,Rural,Medium,Male,Married,Middle,8.0,8.0,0.145723,Not trusted,10.0,7.0,0.074010
Turkey,792000426,55.0,Urban,Medium,Male,Single,Lower,5.0,6.0,0.521376,Not trusted,10.0,5.0,0.162759
Turkey,792000427,55.0,Urban,Medium,Female,Divorced,Middle,6.0,6.0,0.409303,Not trusted,3.0,4.0,0.565929
Turkey,792000428,36.0,Urban,Medium,Male,Married,Lower,4.0,1.0,0.324056,Not trusted,5.0,4.0,0.419755
Turkey,792000429,63.0,Urban,Low,Male,Married,Lower,7.0,5.0,0.352982,Not trusted,9.0,8.0,0.329273
Turkey,792000430,46.0,Urban,Medium,Male,Widowed,Lower,6.0,8.0,0.162917,Not trusted,10.0,4.0,0.070239
Turkey,792000431,32.0,Rural,Low,Male,Married,Lower,7.0,4.0,0.145472,Not trusted,10.0,5.0,0.080982
Turkey,792000432,38.0,Urban,Low,Male,Single,Lower,7.0,5.0,0.478341,Not trusted,10.0,5.0,0.206314
Turkey,792000433,37.0,Rural,Medium,Female,Single,Higher,5.0,5.0,0.529499,Not trusted,10.0,7.0,0.246463
Turkey,792000434,50.0,Urban,Low,Male,Single,Lower,6.0,7.0,0.248909,Not trusted,10.0,1.0,0.148806
Turkey,792000435,55.0,Urban,Medium,Female,Single,Higher,8.0,6.0,0.349509,Not trusted,5.0,6.0,0.222764
Turkey,792000436,20.0,Urban,Medium,Female,Single,Middle,4.0,7.0,0.486628,Not trusted,6.0,6.0,0.487476
Turkey,792000437,44.0,Urban,Medium,Male,Married,Lower,8.0,6.0,0.670158,Not trusted,7.0,6.0,0.422410
Turkey,792000438,20.0,Urban,Medium,Male,Married,Lower,7.0,9.0,0.419257,Not trusted,10.0,6.0,0.099214
Turkey,792000439,40.0,Rural,Medium,Male,Married,Lower,7.0,6.0,0.269410,Not trusted,5.0,7.0,0.413624
Turkey,792000440,46.0,Urban,Medium,Female,Divorced,Middle,6.0,8.0,0.175789,Not trusted,7.0,8.0,0.370667
Turkey,792000441,46.0,Urban,Medium,Female,Married,Lower,8.0,7.0,0.453693,Not trusted,8.0,8.0,0.475074
Turkey,792000442,28.0,Urban,Medium,Female,Married,Lower,1.0,5.0,0.463242,Not trusted,1.0,4.0,0.159974
Turkey,792000443,55.0,Rural,Low,Female,Married,Middle,8.0,5.0,0.196599,Not trusted,7.0,6.0,0.153316
Turkey,792000444,20.0,Urban,Low,Male,Married,Lower,5.0,5.0,0.443772,Not trusted,6.0,4.0,0.427367
Turkey,792000445,23.0,Urban,Medium,Female,Widowed,Middle,8.0,4.0,0.253014,Not trusted,9.0,7.0,0.415226
